id,group,transaction_id,transaction_type,recipient_name,recipient_email,amount,currency,fuel_type,quantity_liters,truck_number,truck_id,departure_date,arrival_date,storage_location,contract_ref,notes,created_at,metadata,transaction_amount,transaction_currency,transaction_date
252,Group C,BPCL-TXN-1000147,incoming,Ketan Nair,ketan.nair@bpcl.co.in,84700.45,INR,MS,15970,"TRK9736,TRK1120,TRK2072,TRK4453,TRK4492","TID818699,TID544815,TID976258,TID208975,TID315565",,2025-03-10,TankFarm-12,CNTR-27130,Requires escort,2025-03-29T04:01:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""MS"", ""quantity_liters"": 15970, ""truck_count"": 5, ""contract_ref"": ""CNTR-27130"", ""storage_location"": ""TankFarm-12""}",26965.39,INR,2025-03-29T04:01:00
253,Group A,BPCL-TXN-1000148,incoming,Ramesh Patel,ramesh.patel@bpcl.co.in,78104.82,INR,HSD,21509,"TRK2154,TRK4729,TRK5237,TRK7678,TRK7357","TID573039,TID760830,TID524094,TID554059,TID431773",,2025-01-03,TankFarm-7,CNTR-21938,Documentation pending,2025-01-01T20:46:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""HSD"", ""quantity_liters"": 21509, ""truck_count"": 5, ""contract_ref"": ""CNTR-21938"", ""storage_location"": ""TankFarm-7""}",26978.76,INR,2025-01-01T20:46:00
255,Group C,BPCL-TXN-1000149,incoming,Rahul Mehta,rahul.mehta@bpcl.co.in,411764.13,INR,HSD,30624,"TRK5832,TRK3360,TRK5883,TRK7113,TRK1182","TID680412,TID682032,TID248241,TID229221,TID143802",,2025-01-01,TankFarm-10,CNTR-29775,Quality check required,2025-03-10T17:05:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""HSD"", ""quantity_liters"": 30624, ""truck_count"": 5, ""contract_ref"": ""CNTR-29775"", ""storage_location"": ""TankFarm-10""}",26992.13,INR,2025-03-10T17:05:00
256,Group A,BPCL-TXN-1000150,incoming,Sunita Jain,sunita.jain@bpcl.co.in,681580.32,INR,Naphtha,14335,"TRK4014,TRK4617","TID746850,TID975297",,2025-02-02,TankFarm-4,CNTR-21877,Customs hold,2025-03-27T18:54:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""Naphtha"", ""quantity_liters"": 14335, ""truck_count"": 2, ""contract_ref"": ""CNTR-21877"", ""storage_location"": ""TankFarm-4""}",27005.5,INR,2025-03-27T18:54:00
257,Group B,BPCL-TXN-1000151,incoming,Pooja Nair,pooja.nair@bpcl.co.in,78029.81,INR,MS,21429,TRK4234,TID860835,,2025-03-16,TankFarm-8,CNTR-25420,Gate pass pending,2025-01-17T21:41:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""MS"", ""quantity_liters"": 21429, ""truck_count"": 1, ""contract_ref"": ""CNTR-25420"", ""storage_location"": ""TankFarm-8""}",27018.87,INR,2025-01-17T21:41:00
258,Group C,BPCL-TXN-1000152,incoming,Anil Patel,anil.patel@bpcl.co.in,677585.98,INR,LDO,36841,"TRK6379,TRK6008,TRK3496,TRK6971","TID946934,TID431699,TID549112,TID276831",,2025-01-01,TankFarm-6,CNTR-24033,Weather delay,2025-03-24T13:17:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""LDO"", ""quantity_liters"": 36841, ""truck_count"": 4, ""contract_ref"": ""CNTR-24033"", ""storage_location"": ""TankFarm-6""}",27032.24,INR,2025-03-24T13:17:00
260,Group B,BPCL-TXN-1000153,incoming,Ajay Mehta,ajay.mehta@bpcl.co.in,671190.35,INR,HSD,22251,"TRK2252,TRK2235,TRK1305,TRK9309,TRK1511,TRK7637","TID906564,TID718697,TID323095,TID138436,TID678388,TID373276",,2025-03-11,TankFarm-9,CNTR-27734,Customs hold,2025-02-16T12:14:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""HSD"", ""quantity_liters"": 22251, ""truck_count"": 6, ""contract_ref"": ""CNTR-27734"", ""storage_location"": ""TankFarm-9""}",27045.61,INR,2025-02-16T12:14:00
262,Group A,BPCL-TXN-1000154,incoming,Sahil Khosla,sahil.khosla@bpcl.co.in,375539.98,INR,LDO,7648,"TRK8989,TRK4796","TID165914,TID377198",,2025-02-17,TankFarm-4,CNTR-20701,Weather delay,2025-03-08T11:24:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""LDO"", ""quantity_liters"": 7648, ""truck_count"": 2, ""contract_ref"": ""CNTR-20701"", ""storage_location"": ""TankFarm-4""}",27058.98,INR,2025-03-08T11:24:00
263,Group B,BPCL-TXN-1000155,incoming,Kavita Sharma,kavita.sharma@bpcl.co.in,53930.91,INR,LDO,11764,"TRK9542,TRK5480,TRK5314,TRK9918,TRK3848,TRK7171","TID785428,TID496905,TID483041,TID716225,TID785073,TID976052",,2025-01-10,TankFarm-9,CNTR-24121,Quality check required,2025-01-29T16:25:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""LDO"", ""quantity_liters"": 11764, ""truck_count"": 6, ""contract_ref"": ""CNTR-24121"", ""storage_location"": ""TankFarm-9""}",27072.35,INR,2025-01-29T16:25:00
264,Group C,BPCL-TXN-1000156,incoming,Rahul Singh,rahul.singh@bpcl.co.in,668199.66,INR,MS,37888,"TRK8207,TRK3713","TID341162,TID180832",,2025-03-07,TankFarm-11,CNTR-24600,Weather delay,2025-01-20T05:10:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""MS"", ""quantity_liters"": 37888, ""truck_count"": 2, ""contract_ref"": ""CNTR-24600"", ""storage_location"": ""TankFarm-11""}",27085.72,INR,2025-01-20T05:10:00
265,Group A,BPCL-TXN-1000157,incoming,Pooja Desai,pooja.desai@bpcl.co.in,325594.92,INR,LDO,12427,"TRK8844,TRK8848,TRK4452,TRK3641","TID778700,TID973846,TID530859,TID123536",,2025-02-01,TankFarm-1,CNTR-22095,Customs hold,2025-01-18T20:32:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""LDO"", ""quantity_liters"": 12427, ""truck_count"": 4, ""contract_ref"": ""CNTR-22095"", ""storage_location"": ""TankFarm-1""}",27099.09,INR,2025-01-18T20:32:00
266,Group B,BPCL-TXN-1000158,incoming,Ramesh Mehta,ramesh.mehta@bpcl.co.in,212238.24,INR,HSD,38858,"TRK1305,TRK5644,TRK2404,TRK4548","TID571023,TID735988,TID594312,TID605065",,2025-01-22,TankFarm-4,CNTR-26730,Customs hold,2025-03-16T05:39:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""HSD"", ""quantity_liters"": 38858, ""truck_count"": 4, ""contract_ref"": ""CNTR-26730"", ""storage_location"": ""TankFarm-4""}",27112.46,INR,2025-03-16T05:39:00
269,Group B,BPCL-TXN-1000159,incoming,Kavita Bansal,kavita.bansal@bpcl.co.in,415982.34,INR,MS,49470,"TRK8069,TRK9553,TRK7892,TRK7068,TRK1711,TRK9680","TID549793,TID340633,TID941272,TID605543,TID927909,TID906010",,2025-02-18,TankFarm-6,CNTR-29650,Requires escort,2025-02-24T04:16:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""MS"", ""quantity_liters"": 49470, ""truck_count"": 6, ""contract_ref"": ""CNTR-29650"", ""storage_location"": ""TankFarm-6""}",27125.83,INR,2025-02-24T04:16:00
270,Group C,BPCL-TXN-1000160,incoming,Kavita Patel,kavita.patel@bpcl.co.in,230368.33,INR,Naphtha,31781,"TRK4096,TRK1089,TRK1116","TID706063,TID647923,TID223552",,2025-03-08,TankFarm-1,CNTR-26144,Weather delay,2025-03-30T10:26:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""Naphtha"", ""quantity_liters"": 31781, ""truck_count"": 3, ""contract_ref"": ""CNTR-26144"", ""storage_location"": ""TankFarm-1""}",27139.2,INR,2025-03-30T10:26:00
271,Group A,BPCL-TXN-1000161,incoming,Neha Gupta,neha.gupta@bpcl.co.in,449393.38,INR,LDO,40134,"TRK6990,TRK5514,TRK7511,TRK4337","TID533301,TID678923,TID921861,TID684646",,2025-03-03,TankFarm-3,CNTR-26065,Documentation pending,2025-03-13T15:16:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""LDO"", ""quantity_liters"": 40134, ""truck_count"": 4, ""contract_ref"": ""CNTR-26065"", ""storage_location"": ""TankFarm-3""}",27152.57,INR,2025-03-13T15:16:00
273,Group C,BPCL-TXN-1000162,incoming,Amit Jain,amit.jain@bpcl.co.in,724313.43,INR,MS,10969,"TRK8727,TRK8133","TID192422,TID167193",,2025-02-03,TankFarm-4,CNTR-26075,Requires escort,2025-03-19T01:46:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""MS"", ""quantity_liters"": 10969, ""truck_count"": 2, ""contract_ref"": ""CNTR-26075"", ""storage_location"": ""TankFarm-4""}",27165.94,INR,2025-03-19T01:46:00
274,Group A,BPCL-TXN-1000163,incoming,Anil Gupta,anil.gupta@bpcl.co.in,402729.02,INR,Naphtha,8765,"TRK9099,TRK8192","TID111230,TID311505",,2025-03-26,TankFarm-9,CNTR-24685,Weather delay,2025-01-05T19:32:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""Naphtha"", ""quantity_liters"": 8765, ""truck_count"": 2, ""contract_ref"": ""CNTR-24685"", ""storage_location"": ""TankFarm-9""}",27179.31,INR,2025-01-05T19:32:00
275,Group B,BPCL-TXN-1000164,incoming,Anil Mehta,anil.mehta@bpcl.co.in,513667.68,INR,LDO,20679,"TRK1004,TRK3579,TRK2422,TRK5520,TRK7544,TRK6785","TID802191,TID514337,TID525146,TID714549,TID310040,TID642892",,2025-01-02,TankFarm-12,CNTR-21124,Requires escort,2025-03-12T09:46:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""LDO"", ""quantity_liters"": 20679, ""truck_count"": 6, ""contract_ref"": ""CNTR-21124"", ""storage_location"": ""TankFarm-12""}",27192.68,INR,2025-03-12T09:46:00
277,Group A,BPCL-TXN-1000165,incoming,Ketan Patel,ketan.patel@bpcl.co.in,607133.13,INR,LDO,40252,"TRK5098,TRK8254,TRK7178,TRK8923,TRK4985","TID894268,TID456160,TID913274,TID581137,TID814703",,2025-02-28,TankFarm-10,CNTR-20448,Temperature sensitive,2025-01-15T08:04:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""LDO"", ""quantity_liters"": 40252, ""truck_count"": 5, ""contract_ref"": ""CNTR-20448"", ""storage_location"": ""TankFarm-10""}",27206.05,INR,2025-01-15T08:04:00
278,Group B,BPCL-TXN-1000166,incoming,Pooja Khosla,pooja.khosla@bpcl.co.in,191699.35,INR,LDO,32028,"TRK9462,TRK9776,TRK1159","TID834861,TID972600,TID376142",,2025-02-01,TankFarm-5,CNTR-21523,Quality check required,2025-03-28T23:52:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""LDO"", ""quantity_liters"": 32028, ""truck_count"": 3, ""contract_ref"": ""CNTR-21523"", ""storage_location"": ""TankFarm-5""}",27219.42,INR,2025-03-28T23:52:00
279,Group C,BPCL-TXN-1000167,incoming,Rahul Verma,rahul.verma@bpcl.co.in,281315.0,INR,Naphtha,22634,"TRK4115,TRK9175","TID872918,TID309365",,2025-01-31,TankFarm-12,CNTR-23965,Priority consignment,2025-01-27T07:12:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""Naphtha"", ""quantity_liters"": 22634, ""truck_count"": 2, ""contract_ref"": ""CNTR-23965"", ""storage_location"": ""TankFarm-12""}",27232.79,INR,2025-01-27T07:12:00
282,Group C,BPCL-TXN-1000168,incoming,Neha Gupta,neha.gupta@bpcl.co.in,587530.37,INR,ATF,12888,"TRK9490,TRK8537,TRK6171,TRK1137,TRK1193,TRK4452","TID497859,TID709231,TID205641,TID441244,TID479167,TID742544",,2025-02-03,TankFarm-3,CNTR-28987,Priority consignment,2025-01-31T08:30:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""ATF"", ""quantity_liters"": 12888, ""truck_count"": 6, ""contract_ref"": ""CNTR-28987"", ""storage_location"": ""TankFarm-3""}",27246.16,INR,2025-01-31T08:30:00
285,Group C,BPCL-TXN-1000169,incoming,Shreya Khosla,shreya.khosla@bpcl.co.in,253902.25,INR,ATF,24663,"TRK1781,TRK7527,TRK2621","TID824087,TID271276,TID162952",,2025-01-28,TankFarm-5,CNTR-27807,Requires escort,2025-02-27T23:21:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""ATF"", ""quantity_liters"": 24663, ""truck_count"": 3, ""contract_ref"": ""CNTR-27807"", ""storage_location"": ""TankFarm-5""}",27259.53,INR,2025-02-27T23:21:00
286,Group A,BPCL-TXN-1000170,incoming,Shreya Nair,shreya.nair@bpcl.co.in,700587.32,INR,LDO,27553,TRK7746,TID227126,,2025-02-14,TankFarm-11,CNTR-29921,Weather delay,2025-03-15T18:41:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""LDO"", ""quantity_liters"": 27553, ""truck_count"": 1, ""contract_ref"": ""CNTR-29921"", ""storage_location"": ""TankFarm-11""}",27272.9,INR,2025-03-15T18:41:00
288,Group C,BPCL-TXN-1000171,incoming,Neha Gupta,neha.gupta@bpcl.co.in,468924.85,INR,ATF,9675,TRK3654,TID460317,,2025-01-30,TankFarm-6,CNTR-25191,Priority consignment,2025-04-01T08:38:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""ATF"", ""quantity_liters"": 9675, ""truck_count"": 1, ""contract_ref"": ""CNTR-25191"", ""storage_location"": ""TankFarm-6""}",27286.27,INR,2025-04-01T08:38:00
292,Group A,BPCL-TXN-1000172,incoming,Ajay Singh,ajay.singh@bpcl.co.in,363715.27,INR,Naphtha,22852,"TRK8288,TRK3213,TRK9835,TRK3900,TRK8480","TID761701,TID885290,TID766738,TID691380,TID556106",,2025-03-09,TankFarm-11,CNTR-28745,Priority consignment,2025-02-14T15:34:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""Naphtha"", ""quantity_liters"": 22852, ""truck_count"": 5, ""contract_ref"": ""CNTR-28745"", ""storage_location"": ""TankFarm-11""}",27299.64,INR,2025-02-14T15:34:00
293,Group B,BPCL-TXN-1000173,incoming,Rahul Rao,rahul.rao@bpcl.co.in,290192.91,INR,LDO,15205,"TRK1172,TRK1001,TRK9574","TID954987,TID895128,TID989136",,2025-01-18,TankFarm-6,CNTR-24698,Temperature sensitive,2025-03-10T00:44:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""LDO"", ""quantity_liters"": 15205, ""truck_count"": 3, ""contract_ref"": ""CNTR-24698"", ""storage_location"": ""TankFarm-6""}",27313.01,INR,2025-03-10T00:44:00
295,Group A,BPCL-TXN-1000174,incoming,Ajay Jain,ajay.jain@bpcl.co.in,184929.51,INR,MS,32671,"TRK4924,TRK9464,TRK5454,TRK5664,TRK9715,TRK5404","TID532961,TID297132,TID994940,TID171789,TID291267,TID243260",,2025-02-07,TankFarm-2,CNTR-27460,Temperature sensitive,2025-02-04T22:39:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""MS"", ""quantity_liters"": 32671, ""truck_count"": 6, ""contract_ref"": ""CNTR-27460"", ""storage_location"": ""TankFarm-2""}",27326.38,INR,2025-02-04T22:39:00
296,Group B,BPCL-TXN-1000175,incoming,Ramesh Mehta,ramesh.mehta@bpcl.co.in,60983.25,INR,Naphtha,6450,"TRK2675,TRK5622","TID382271,TID231113",,2025-02-26,TankFarm-12,CNTR-20134,Weather delay,2025-01-12T04:00:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""Naphtha"", ""quantity_liters"": 6450, ""truck_count"": 2, ""contract_ref"": ""CNTR-20134"", ""storage_location"": ""TankFarm-12""}",27339.75,INR,2025-01-12T04:00:00
297,Group C,BPCL-TXN-1000176,incoming,Neha Rao,neha.rao@bpcl.co.in,594650.87,INR,ATF,29339,"TRK1519,TRK6410,TRK2314,TRK3393","TID158760,TID379449,TID913331,TID511484",,2025-01-10,TankFarm-9,CNTR-27702,Customs hold,2025-01-25T08:52:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""ATF"", ""quantity_liters"": 29339, ""truck_count"": 4, ""contract_ref"": ""CNTR-27702"", ""storage_location"": ""TankFarm-9""}",27353.12,INR,2025-01-25T08:52:00
298,Group A,BPCL-TXN-1000177,incoming,Priya Khosla,priya.khosla@bpcl.co.in,205497.71,INR,ATF,21198,"TRK1549,TRK4263,TRK8550,TRK2539,TRK9538,TRK4415","TID595793,TID508024,TID814544,TID427270,TID438756,TID266316",,2025-03-22,TankFarm-12,CNTR-20691,Documentation pending,2025-03-08T03:16:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""ATF"", ""quantity_liters"": 21198, ""truck_count"": 6, ""contract_ref"": ""CNTR-20691"", ""storage_location"": ""TankFarm-12""}",27366.49,INR,2025-03-08T03:16:00
299,Group B,BPCL-TXN-1000178,incoming,Sunita Verma,sunita.verma@bpcl.co.in,668451.69,INR,HSD,12400,"TRK8113,TRK6316","TID115799,TID275490",,2025-02-05,TankFarm-10,CNTR-21960,Quality check required,2025-02-01T00:02:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""HSD"", ""quantity_liters"": 12400, ""truck_count"": 2, ""contract_ref"": ""CNTR-21960"", ""storage_location"": ""TankFarm-10""}",27379.86,INR,2025-02-01T00:02:00
301,Group A,BPCL-TXN-1000179,incoming,Meera Patel,meera.patel@bpcl.co.in,116224.91,INR,HSD,25757,"TRK6690,TRK8187,TRK4161,TRK1349,TRK7189","TID475565,TID859587,TID241276,TID362874,TID141406",,2025-03-04,TankFarm-12,CNTR-27168,Documentation pending,2025-02-07T17:44:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""HSD"", ""quantity_liters"": 25757, ""truck_count"": 5, ""contract_ref"": ""CNTR-27168"", ""storage_location"": ""TankFarm-12""}",27393.23,INR,2025-02-07T17:44:00
302,Group B,BPCL-TXN-1000180,incoming,Shreya Verma,shreya.verma@bpcl.co.in,259668.63,INR,ATF,23043,"TRK3627,TRK2128,TRK9702,TRK3539,TRK8362","TID410035,TID959222,TID376141,TID667915,TID484945",,2025-02-28,TankFarm-1,CNTR-28289,Quality check required,2025-01-24T00:39:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""ATF"", ""quantity_liters"": 23043, ""truck_count"": 5, ""contract_ref"": ""CNTR-28289"", ""storage_location"": ""TankFarm-1""}",27406.6,INR,2025-01-24T00:39:00
304,Group A,BPCL-TXN-1000181,incoming,Priya Patel,priya.patel@bpcl.co.in,404320.39,INR,MS,7868,"TRK3926,TRK1512","TID311895,TID212255",,2025-03-04,TankFarm-4,CNTR-21617,Standard operation,2025-03-15T20:53:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""MS"", ""quantity_liters"": 7868, ""truck_count"": 2, ""contract_ref"": ""CNTR-21617"", ""storage_location"": ""TankFarm-4""}",27419.97,INR,2025-03-15T20:53:00
305,Group B,BPCL-TXN-1000182,incoming,Shreya Bansal,shreya.bansal@bpcl.co.in,533452.67,INR,LDO,8216,"TRK4616,TRK2161,TRK1214","TID318877,TID787603,TID615276",,2025-01-11,TankFarm-8,CNTR-20994,Gate pass pending,2025-03-13T23:56:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""LDO"", ""quantity_liters"": 8216, ""truck_count"": 3, ""contract_ref"": ""CNTR-20994"", ""storage_location"": ""TankFarm-8""}",27433.34,INR,2025-03-13T23:56:00
306,Group C,BPCL-TXN-1000183,incoming,Meera Khosla,meera.khosla@bpcl.co.in,67267.52,INR,Naphtha,22420,"TRK1666,TRK2153,TRK5979,TRK2276,TRK4537","TID644719,TID201836,TID206142,TID860397,TID342239",,2025-03-10,TankFarm-7,CNTR-23104,Weather delay,2025-03-09T21:15:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""Naphtha"", ""quantity_liters"": 22420, ""truck_count"": 5, ""contract_ref"": ""CNTR-23104"", ""storage_location"": ""TankFarm-7""}",27446.71,INR,2025-03-09T21:15:00
308,Group B,BPCL-TXN-1000184,incoming,Pooja Mehta,pooja.mehta@bpcl.co.in,412077.85,INR,Naphtha,34033,"TRK6163,TRK6319,TRK7090","TID532373,TID901305,TID764001",,2025-02-25,TankFarm-12,CNTR-25299,Weather delay,2025-03-14T17:13:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""Naphtha"", ""quantity_liters"": 34033, ""truck_count"": 3, ""contract_ref"": ""CNTR-25299"", ""storage_location"": ""TankFarm-12""}",27460.08,INR,2025-03-14T17:13:00
309,Group C,BPCL-TXN-1000185,incoming,Ketan Singh,ketan.singh@bpcl.co.in,349437.35,INR,ATF,5012,"TRK1567,TRK5660,TRK1267,TRK9480,TRK3213,TRK5945","TID106887,TID414922,TID332665,TID325258,TID997287,TID430201",,2025-01-03,TankFarm-12,CNTR-24521,Documentation pending,2025-03-07T17:36:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""ATF"", ""quantity_liters"": 5012, ""truck_count"": 6, ""contract_ref"": ""CNTR-24521"", ""storage_location"": ""TankFarm-12""}",27473.45,INR,2025-03-07T17:36:00
311,Group B,BPCL-TXN-1000186,incoming,Sahil Patel,sahil.patel@bpcl.co.in,549595.88,INR,ATF,16331,"TRK2562,TRK5921,TRK1612,TRK7251","TID182289,TID918017,TID158639,TID908348",,2025-02-12,TankFarm-6,CNTR-27115,Quality check required,2025-01-16T07:47:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""ATF"", ""quantity_liters"": 16331, ""truck_count"": 4, ""contract_ref"": ""CNTR-27115"", ""storage_location"": ""TankFarm-6""}",27486.82,INR,2025-01-16T07:47:00
313,Group A,BPCL-TXN-1000187,incoming,Rahul Bansal,rahul.bansal@bpcl.co.in,442059.77,INR,MS,19554,"TRK5747,TRK7460,TRK3425,TRK3165","TID452497,TID186554,TID598969,TID699198",,2025-01-07,TankFarm-9,CNTR-26540,Priority consignment,2025-01-11T12:32:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""MS"", ""quantity_liters"": 19554, ""truck_count"": 4, ""contract_ref"": ""CNTR-26540"", ""storage_location"": ""TankFarm-9""}",27500.19,INR,2025-01-11T12:32:00
314,Group B,BPCL-TXN-1000188,incoming,Meera Mehta,meera.mehta@bpcl.co.in,373668.81,INR,HSD,36972,"TRK4212,TRK9589,TRK5034,TRK4970","TID175124,TID379190,TID914504,TID550956",,2025-02-11,TankFarm-11,CNTR-29437,Requires escort,2025-01-15T21:26:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""HSD"", ""quantity_liters"": 36972, ""truck_count"": 4, ""contract_ref"": ""CNTR-29437"", ""storage_location"": ""TankFarm-11""}",27513.56,INR,2025-01-15T21:26:00
315,Group C,BPCL-TXN-1000189,incoming,Sunita Verma,sunita.verma@bpcl.co.in,274780.56,INR,MS,24976,"TRK6729,TRK8245","TID753453,TID252901",,2025-02-26,TankFarm-1,CNTR-23825,Weather delay,2025-03-29T11:09:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""MS"", ""quantity_liters"": 24976, ""truck_count"": 2, ""contract_ref"": ""CNTR-23825"", ""storage_location"": ""TankFarm-1""}",27526.93,INR,2025-03-29T11:09:00
317,Group B,BPCL-TXN-1000190,incoming,Sunita Nair,sunita.nair@bpcl.co.in,404367.76,INR,LDO,40966,"TRK3315,TRK1301,TRK7170,TRK9631","TID145594,TID367865,TID278593,TID163029",,2025-02-06,TankFarm-4,CNTR-24444,Standard operation,2025-03-01T20:00:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""LDO"", ""quantity_liters"": 40966, ""truck_count"": 4, ""contract_ref"": ""CNTR-24444"", ""storage_location"": ""TankFarm-4""}",27540.3,INR,2025-03-01T20:00:00
318,Group C,BPCL-TXN-1000191,incoming,Pooja Gupta,pooja.gupta@bpcl.co.in,286158.88,INR,MS,6250,"TRK7332,TRK4787,TRK7237","TID633243,TID844162,TID204442",,2025-02-10,TankFarm-8,CNTR-29782,Documentation pending,2025-01-12T05:12:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""MS"", ""quantity_liters"": 6250, ""truck_count"": 3, ""contract_ref"": ""CNTR-29782"", ""storage_location"": ""TankFarm-8""}",27553.67,INR,2025-01-12T05:12:00
319,Group A,BPCL-TXN-1000192,incoming,Shreya Khosla,shreya.khosla@bpcl.co.in,40579.13,INR,HSD,39695,"TRK6465,TRK9027,TRK7445","TID880550,TID264631,TID119264",,2025-02-14,TankFarm-11,CNTR-25765,Gate pass pending,2025-03-22T09:15:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""HSD"", ""quantity_liters"": 39695, ""truck_count"": 3, ""contract_ref"": ""CNTR-25765"", ""storage_location"": ""TankFarm-11""}",27567.04,INR,2025-03-22T09:15:00
321,Group C,BPCL-TXN-1000193,incoming,Neha Desai,neha.desai@bpcl.co.in,440351.45,INR,ATF,25472,"TRK6395,TRK8359,TRK9883,TRK3158,TRK4387","TID784167,TID245308,TID709254,TID667650,TID817276",,2025-01-26,TankFarm-3,CNTR-25062,Documentation pending,2025-01-18T13:58:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""ATF"", ""quantity_liters"": 25472, ""truck_count"": 5, ""contract_ref"": ""CNTR-25062"", ""storage_location"": ""TankFarm-3""}",27580.41,INR,2025-01-18T13:58:00
324,Group C,BPCL-TXN-1000194,incoming,Sunita Gupta,sunita.gupta@bpcl.co.in,43911.26,INR,MS,36234,"TRK9230,TRK8680","TID846606,TID781121",,2025-02-17,TankFarm-3,CNTR-26348,Temperature sensitive,2025-03-02T04:10:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""MS"", ""quantity_liters"": 36234, ""truck_count"": 2, ""contract_ref"": ""CNTR-26348"", ""storage_location"": ""TankFarm-3""}",27593.78,INR,2025-03-02T04:10:00
325,Group A,BPCL-TXN-1000195,incoming,Neha Sharma,neha.sharma@bpcl.co.in,695940.44,INR,ATF,19585,"TRK4323,TRK4351,TRK2083,TRK3901,TRK8197,TRK9027","TID821276,TID440677,TID579770,TID358771,TID548324,TID524533",,2025-01-06,TankFarm-10,CNTR-26232,Gate pass pending,2025-02-20T19:47:00,"{""company"": ""BPCL"", ""transaction_type"": ""incoming"", ""fuel_type"": ""ATF"", ""quantity_liters"": 19585, ""truck_count"": 6, ""contract_ref"": ""CNTR-26232"", ""storage_location"": ""TankFarm-10""}",27607.15,INR,2025-02-20T19:47:00
